question_id,strategy,evaluation_k,recall_at_k,precision_at_k,mrr,ndcg_at_k,coverage,latency_ms,total_candidate_budget,vector_candidate_k,graph_candidate_k,rrf_k,weights,reranker,embedding_tag,chunk_size,chunk_overlap
9,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,29.112699994584545,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,1.0,1.0,1.0,1.0,0.0,34.89019998232834,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.6,40.79030000139028,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,30.78629999072291,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,0.0,0.0,0.0,0.0,0.2857142857142857,34.87569998833351,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.2,27.496199996676296,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,0.0,0.0,0.0,0.0,0.6,31.33900000830181,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,1.0,38.49020000780001,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.3333333333333333,29.64560000691563,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,73.50949998362921,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,69.78710001567379,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.0,37.6418000087142,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=off,3,0.725,0.5166666666666666,0.725,0.6726294385530918,0.41500000000000004,41.5046899986919,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,55.249600001843646,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,53.56329999631271,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,49.50490000192076,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.0,65.66889997338876,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,35.770899994531646,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,1.0,1.0,1.0,0.6,47.85609999089502,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.2,49.416900001233444,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.6,61.395400000037625,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,37.97689999919385,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,1.0,1.0,1.0,0.0,45.12830000021495,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.6,47.372300003189594,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,38.84319998905994,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.0,0.0,0.0,0.0,0.2857142857142857,59.13670000154525,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.2,34.310399991227314,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.0,0.0,0.0,0.0,0.6,53.58079998404719,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,38.36269999737851,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.3333333333333333,34.932599985040724,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,1.0,56.421599991153926,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,39.60429999278858,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.0,29.038899985607713,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.725,0.5166666666666666,0.7666666666666667,0.6959860394574092,0.41500000000000004,46.65673499403056,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,46.25990000204183,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,38.1379000027664,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,29.890799982240424,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.0,52.84769998979755,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,37.66259999247268,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,1.0,1.0,1.0,0.6,59.55299999914132,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.2,28.62009999807924,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.6,55.011399992508814,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,38.134200003696606,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,1.0,1.0,1.0,0.0,39.90810000686906,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.6,42.509399994742125,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,27.94150001136586,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.0,0.0,0.0,0.0,0.2857142857142857,44.887399999424815,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.2,36.19879999314435,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.0,0.0,0.0,0.0,0.6,41.50149997440167,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,1.0,44.333300000289455,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.3333333333333333,31.53009997913614,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,34.49279998312704,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,35.8389999892097,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.0,30.360000004293397,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.725,0.5166666666666666,0.725,0.6726294385530918,0.41500000000000004,39.780974994937424,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,45.99790001520887,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,42.543599993223324,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,30.47679999144748,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.0,43.88499999186024,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,43.83619999862276,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,1.0,1.0,1.0,0.6,39.67729999567382,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.2,32.003399974200875,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.6,51.92990001523867,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,45.63160001998767,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,1.0,1.0,1.0,0.0,42.644400004064664,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.6,40.7104000041727,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,35.87839999818243,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.0,0.0,0.0,0.0,0.2857142857142857,57.57929998799227,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.2,44.425300002330914,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.0,0.0,0.0,0.0,0.6,70.1169999956619,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,59.774399996967986,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.3333333333333333,39.49239998473786,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,1.0,51.42159998649731,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,40.88290000800043,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.0,40.921100007835776,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.725,0.5166666666666666,0.7666666666666667,0.6959860394574092,0.41500000000000004,44.9914449985954,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,59.98140000156127,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,61.74450000980869,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,49.92740001762286,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.0,72.59359999443404,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,45.2584000013303,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,1.0,1.0,1.0,0.6,51.50370000046678,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.2,45.75079999631271,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.6,51.86480001430027,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,38.811400008853525,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,1.0,1.0,1.0,0.0,39.07140000956133,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.6,54.56590000540018,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,43.7073000066448,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.0,0.0,0.0,0.0,0.2857142857142857,83.24510001693852,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.2,38.27379998983815,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.0,0.0,0.0,0.0,0.6,48.33749998942949,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,1.0,52.834600006463006,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.3333333333333333,39.89050001837313,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,42.295999999623746,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,39.75549997994676,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.0,35.276199982035905,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.725,0.5166666666666666,0.725,0.6726294385530918,0.41500000000000004,49.734490002447274,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,44.56819998449646,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,48.333599988836795,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,35.87849999894388,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.0,52.03409999376163,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,39.478099992265925,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,1.0,1.0,1.0,0.6,47.56709997309372,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.2,42.27000000537373,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.6,41.927100013708696,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,44.112400006270036,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,1.0,1.0,1.0,0.0,43.63749999902211,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
